DateKey	FullDate	Year	Quarter	MonthNumber	MonthName	YearMonth	DayOfMonth	DayName	IsWeekend	FiscalYearSA	SeasonSouthernAfrica
20091028	2009-10-28	2009	4	10	October	2009-10	28	Wednesday	0	FY2009/10	Spring
20091029	2009-10-29	2009	4	10	October	2009-10	29	Thursday	0	FY2009/10	Spring
20091030	2009-10-30	2009	4	10	October	2009-10	30	Friday	0	FY2009/10	Spring
20091031	2009-10-31	2009	4	10	October	2009-10	31	Saturday	1	FY2009/10	Spring
20091101	2009-11-01	2009	4	11	November	2009-11	1	Sunday	1	FY2009/10	Spring
20091102	2009-11-02	2009	4	11	November	2009-11	2	Monday	0	FY2009/10	Spring
20091103	2009-11-03	2009	4	11	November	2009-11	3	Tuesday	0	FY2009/10	Spring
20091104	2009-11-04	2009	4	11	November	2009-11	4	Wednesday	0	FY2009/10	Spring
20091105	2009-11-05	2009	4	11	November	2009-11	5	Thursday	0	FY2009/10	Spring
20091106	2009-11-06	2009	4	11	November	2009-11	6	Friday	0	FY2009/10	Spring
20091107	2009-11-07	2009	4	11	November	2009-11	7	Saturday	1	FY2009/10	Spring
20091108	2009-11-08	2009	4	11	November	2009-11	8	Sunday	1	FY2009/10	Spring
20091109	2009-11-09	2009	4	11	November	2009-11	9	Monday	0	FY2009/10	Spring
20091110	2009-11-10	2009	4	11	November	2009-11	10	Tuesday	0	FY2009/10	Spring
20091111	2009-11-11	2009	4	11	November	2009-11	11	Wednesday	0	FY2009/10	Spring
20091112	2009-11-12	2009	4	11	November	2009-11	12	Thursday	0	FY2009/10	Spring
20091113	2009-11-13	2009	4	11	November	2009-11	13	Friday	0	FY2009/10	Spring
20091114	2009-11-14	2009	4	11	November	2009-11	14	Saturday	1	FY2009/10	Spring
20091115	2009-11-15	2009	4	11	November	2009-11	15	Sunday	1	FY2009/10	Spring
20091116	2009-11-16	2009	4	11	November	2009-11	16	Monday	0	FY2009/10	Spring
20091117	2009-11-17	2009	4	11	November	2009-11	17	Tuesday	0	FY2009/10	Spring
20091118	2009-11-18	2009	4	11	November	2009-11	18	Wednesday	0	FY2009/10	Spring
20091119	2009-11-19	2009	4	11	November	2009-11	19	Thursday	0	FY2009/10	Spring
20091120	2009-11-20	2009	4	11	November	2009-11	20	Friday	0	FY2009/10	Spring
20091121	2009-11-21	2009	4	11	November	2009-11	21	Saturday	1	FY2009/10	Spring
20091122	2009-11-22	2009	4	11	November	2009-11	22	Sunday	1	FY2009/10	Spring
20091123	2009-11-23	2009	4	11	November	2009-11	23	Monday	0	FY2009/10	Spring
20091124	2009-11-24	2009	4	11	November	2009-11	24	Tuesday	0	FY2009/10	Spring
20091125	2009-11-25	2009	4	11	November	2009-11	25	Wednesday	0	FY2009/10	Spring
20091126	2009-11-26	2009	4	11	November	2009-11	26	Thursday	0	FY2009/10	Spring
20091127	2009-11-27	2009	4	11	November	2009-11	27	Friday	0	FY2009/10	Spring
20091128	2009-11-28	2009	4	11	November	2009-11	28	Saturday	1	FY2009/10	Spring
20091129	2009-11-29	2009	4	11	November	2009-11	29	Sunday	1	FY2009/10	Spring
20091130	2009-11-30	2009	4	11	November	2009-11	30	Monday	0	FY2009/10	Spring
20091201	2009-12-01	2009	4	12	December	2009-12	1	Tuesday	0	FY2009/10	Summer
20091202	2009-12-02	2009	4	12	December	2009-12	2	Wednesday	0	FY2009/10	Summer
20091203	2009-12-03	2009	4	12	December	2009-12	3	Thursday	0	FY2009/10	Summer
20091204	2009-12-04	2009	4	12	December	2009-12	4	Friday	0	FY2009/10	Summer
20091205	2009-12-05	2009	4	12	December	2009-12	5	Saturday	1	FY2009/10	Summer
20091206	2009-12-06	2009	4	12	December	2009-12	6	Sunday	1	FY2009/10	Summer
20091207	2009-12-07	2009	4	12	December	2009-12	7	Monday	0	FY2009/10	Summer
20091208	2009-12-08	2009	4	12	December	2009-12	8	Tuesday	0	FY2009/10	Summer
20091209	2009-12-09	2009	4	12	December	2009-12	9	Wednesday	0	FY2009/10	Summer
20091210	2009-12-10	2009	4	12	December	2009-12	10	Thursday	0	FY2009/10	Summer
20091211	2009-12-11	2009	4	12	December	2009-12	11	Friday	0	FY2009/10	Summer
20091212	2009-12-12	2009	4	12	December	2009-12	12	Saturday	1	FY2009/10	Summer
20091213	2009-12-13	2009	4	12	December	2009-12	13	Sunday	1	FY2009/10	Summer
20091214	2009-12-14	2009	4	12	December	2009-12	14	Monday	0	FY2009/10	Summer
20091215	2009-12-15	2009	4	12	December	2009-12	15	Tuesday	0	FY2009/10	Summer
20091216	2009-12-16	2009	4	12	December	2009-12	16	Wednesday	0	FY2009/10	Summer
20091217	2009-12-17	2009	4	12	December	2009-12	17	Thursday	0	FY2009/10	Summer
20091218	2009-12-18	2009	4	12	December	2009-12	18	Friday	0	FY2009/10	Summer
20091219	2009-12-19	2009	4	12	December	2009-12	19	Saturday	1	FY2009/10	Summer
20091220	2009-12-20	2009	4	12	December	2009-12	20	Sunday	1	FY2009/10	Summer
20091221	2009-12-21	2009	4	12	December	2009-12	21	Monday	0	FY2009/10	Summer
20091222	2009-12-22	2009	4	12	December	2009-12	22	Tuesday	0	FY2009/10	Summer
20091223	2009-12-23	2009	4	12	December	2009-12	23	Wednesday	0	FY2009/10	Summer
20091224	2009-12-24	2009	4	12	December	2009-12	24	Thursday	0	FY2009/10	Summer
20091225	2009-12-25	2009	4	12	December	2009-12	25	Friday	0	FY2009/10	Summer
20091226	2009-12-26	2009	4	12	December	2009-12	26	Saturday	1	FY2009/10	Summer
20091227	2009-12-27	2009	4	12	December	2009-12	27	Sunday	1	FY2009/10	Summer
20091228	2009-12-28	2009	4	12	December	2009-12	28	Monday	0	FY2009/10	Summer
20091229	2009-12-29	2009	4	12	December	2009-12	29	Tuesday	0	FY2009/10	Summer
20091230	2009-12-30	2009	4	12	December	2009-12	30	Wednesday	0	FY2009/10	Summer
20091231	2009-12-31	2009	4	12	December	2009-12	31	Thursday	0	FY2009/10	Summer
20100101	2010-01-01	2010	1	1	January	2010-01	1	Friday	0	FY2009/10	Summer
20100102	2010-01-02	2010	1	1	January	2010-01	2	Saturday	1	FY2009/10	Summer
20100103	2010-01-03	2010	1	1	January	2010-01	3	Sunday	1	FY2009/10	Summer
20100104	2010-01-04	2010	1	1	January	2010-01	4	Monday	0	FY2009/10	Summer
20100105	2010-01-05	2010	1	1	January	2010-01	5	Tuesday	0	FY2009/10	Summer
20100106	2010-01-06	2010	1	1	January	2010-01	6	Wednesday	0	FY2009/10	Summer
20100107	2010-01-07	2010	1	1	January	2010-01	7	Thursday	0	FY2009/10	Summer
20100108	2010-01-08	2010	1	1	January	2010-01	8	Friday	0	FY2009/10	Summer
20100109	2010-01-09	2010	1	1	January	2010-01	9	Saturday	1	FY2009/10	Summer
20100110	2010-01-10	2010	1	1	January	2010-01	10	Sunday	1	FY2009/10	Summer
20100111	2010-01-11	2010	1	1	January	2010-01	11	Monday	0	FY2009/10	Summer
20100112	2010-01-12	2010	1	1	January	2010-01	12	Tuesday	0	FY2009/10	Summer
20100113	2010-01-13	2010	1	1	January	2010-01	13	Wednesday	0	FY2009/10	Summer
20100114	2010-01-14	2010	1	1	January	2010-01	14	Thursday	0	FY2009/10	Summer
20100115	2010-01-15	2010	1	1	January	2010-01	15	Friday	0	FY2009/10	Summer
20100116	2010-01-16	2010	1	1	January	2010-01	16	Saturday	1	FY2009/10	Summer
20100117	2010-01-17	2010	1	1	January	2010-01	17	Sunday	1	FY2009/10	Summer
20100118	2010-01-18	2010	1	1	January	2010-01	18	Monday	0	FY2009/10	Summer
20100119	2010-01-19	2010	1	1	January	2010-01	19	Tuesday	0	FY2009/10	Summer
20100120	2010-01-20	2010	1	1	January	2010-01	20	Wednesday	0	FY2009/10	Summer
20100121	2010-01-21	2010	1	1	January	2010-01	21	Thursday	0	FY2009/10	Summer
20100122	2010-01-22	2010	1	1	January	2010-01	22	Friday	0	FY2009/10	Summer
20100123	2010-01-23	2010	1	1	January	2010-01	23	Saturday	1	FY2009/10	Summer
20100124	2010-01-24	2010	1	1	January	2010-01	24	Sunday	1	FY2009/10	Summer
20100125	2010-01-25	2010	1	1	January	2010-01	25	Monday	0	FY2009/10	Summer
20100126	2010-01-26	2010	1	1	January	2010-01	26	Tuesday	0	FY2009/10	Summer
20100127	2010-01-27	2010	1	1	January	2010-01	27	Wednesday	0	FY2009/10	Summer
20100128	2010-01-28	2010	1	1	January	2010-01	28	Thursday	0	FY2009/10	Summer
20100129	2010-01-29	2010	1	1	January	2010-01	29	Friday	0	FY2009/10	Summer
20100130	2010-01-30	2010	1	1	January	2010-01	30	Saturday	1	FY2009/10	Summer
20100131	2010-01-31	2010	1	1	January	2010-01	31	Sunday	1	FY2009/10	Summer
20100201	2010-02-01	2010	1	2	February	2010-02	1	Monday	0	FY2009/10	Summer
20100202	2010-02-02	2010	1	2	February	2010-02	2	Tuesday	0	FY2009/10	Summer
20100203	2010-02-03	2010	1	2	February	2010-02	3	Wednesday	0	FY2009/10	Summer
20100204	2010-02-04	2010	1	2	February	2010-02	4	Thursday	0	FY2009/10	Summer
20100205	2010-02-05	2010	1	2	February	2010-02	5	Friday	0	FY2009/10	Summer
20100206	2010-02-06	2010	1	2	February	2010-02	6	Saturday	1	FY2009/10	Summer
20100207	2010-02-07	2010	1	2	February	2010-02	7	Sunday	1	FY2009/10	Summer
20100208	2010-02-08	2010	1	2	February	2010-02	8	Monday	0	FY2009/10	Summer
20100209	2010-02-09	2010	1	2	February	2010-02	9	Tuesday	0	FY2009/10	Summer
20100210	2010-02-10	2010	1	2	February	2010-02	10	Wednesday	0	FY2009/10	Summer
20100211	2010-02-11	2010	1	2	February	2010-02	11	Thursday	0	FY2009/10	Summer
20100212	2010-02-12	2010	1	2	February	2010-02	12	Friday	0	FY2009/10	Summer
20100213	2010-02-13	2010	1	2	February	2010-02	13	Saturday	1	FY2009/10	Summer
20100214	2010-02-14	2010	1	2	February	2010-02	14	Sunday	1	FY2009/10	Summer
20100215	2010-02-15	2010	1	2	February	2010-02	15	Monday	0	FY2009/10	Summer
20100216	2010-02-16	2010	1	2	February	2010-02	16	Tuesday	0	FY2009/10	Summer
20100217	2010-02-17	2010	1	2	February	2010-02	17	Wednesday	0	FY2009/10	Summer
20100218	2010-02-18	2010	1	2	February	2010-02	18	Thursday	0	FY2009/10	Summer
20100219	2010-02-19	2010	1	2	February	2010-02	19	Friday	0	FY2009/10	Summer
20100220	2010-02-20	2010	1	2	February	2010-02	20	Saturday	1	FY2009/10	Summer
20100221	2010-02-21	2010	1	2	February	2010-02	21	Sunday	1	FY2009/10	Summer
20100222	2010-02-22	2010	1	2	February	2010-02	22	Monday	0	FY2009/10	Summer
20100223	2010-02-23	2010	1	2	February	2010-02	23	Tuesday	0	FY2009/10	Summer
20100224	2010-02-24	2010	1	2	February	2010-02	24	Wednesday	0	FY2009/10	Summer
20100225	2010-02-25	2010	1	2	February	2010-02	25	Thursday	0	FY2009/10	Summer
20100226	2010-02-26	2010	1	2	February	2010-02	26	Friday	0	FY2009/10	Summer
20100227	2010-02-27	2010	1	2	February	2010-02	27	Saturday	1	FY2009/10	Summer
20100228	2010-02-28	2010	1	2	February	2010-02	28	Sunday	1	FY2009/10	Summer
20100301	2010-03-01	2010	1	3	March	2010-03	1	Monday	0	FY2009/10	Autumn
20100302	2010-03-02	2010	1	3	March	2010-03	2	Tuesday	0	FY2009/10	Autumn
20100303	2010-03-03	2010	1	3	March	2010-03	3	Wednesday	0	FY2009/10	Autumn
20100304	2010-03-04	2010	1	3	March	2010-03	4	Thursday	0	FY2009/10	Autumn
20100305	2010-03-05	2010	1	3	March	2010-03	5	Friday	0	FY2009/10	Autumn
20100306	2010-03-06	2010	1	3	March	2010-03	6	Saturday	1	FY2009/10	Autumn
20100307	2010-03-07	2010	1	3	March	2010-03	7	Sunday	1	FY2009/10	Autumn
20100308	2010-03-08	2010	1	3	March	2010-03	8	Monday	0	FY2009/10	Autumn
20100309	2010-03-09	2010	1	3	March	2010-03	9	Tuesday	0	FY2009/10	Autumn
20100310	2010-03-10	2010	1	3	March	2010-03	10	Wednesday	0	FY2009/10	Autumn
20100311	2010-03-11	2010	1	3	March	2010-03	11	Thursday	0	FY2009/10	Autumn
20100312	2010-03-12	2010	1	3	March	2010-03	12	Friday	0	FY2009/10	Autumn
20100313	2010-03-13	2010	1	3	March	2010-03	13	Saturday	1	FY2009/10	Autumn
20100314	2010-03-14	2010	1	3	March	2010-03	14	Sunday	1	FY2009/10	Autumn
20100315	2010-03-15	2010	1	3	March	2010-03	15	Monday	0	FY2009/10	Autumn
20100316	2010-03-16	2010	1	3	March	2010-03	16	Tuesday	0	FY2009/10	Autumn
20100317	2010-03-17	2010	1	3	March	2010-03	17	Wednesday	0	FY2009/10	Autumn
20100318	2010-03-18	2010	1	3	March	2010-03	18	Thursday	0	FY2009/10	Autumn
20100319	2010-03-19	2010	1	3	March	2010-03	19	Friday	0	FY2009/10	Autumn
20100320	2010-03-20	2010	1	3	March	2010-03	20	Saturday	1	FY2009/10	Autumn
20100321	2010-03-21	2010	1	3	March	2010-03	21	Sunday	1	FY2009/10	Autumn
20100322	2010-03-22	2010	1	3	March	2010-03	22	Monday	0	FY2009/10	Autumn
20100323	2010-03-23	2010	1	3	March	2010-03	23	Tuesday	0	FY2009/10	Autumn
20100324	2010-03-24	2010	1	3	March	2010-03	24	Wednesday	0	FY2009/10	Autumn
20100325	2010-03-25	2010	1	3	March	2010-03	25	Thursday	0	FY2009/10	Autumn
20100326	2010-03-26	2010	1	3	March	2010-03	26	Friday	0	FY2009/10	Autumn
20100327	2010-03-27	2010	1	3	March	2010-03	27	Saturday	1	FY2009/10	Autumn
20100328	2010-03-28	2010	1	3	March	2010-03	28	Sunday	1	FY2009/10	Autumn
20100329	2010-03-29	2010	1	3	March	2010-03	29	Monday	0	FY2009/10	Autumn
20100330	2010-03-30	2010	1	3	March	2010-03	30	Tuesday	0	FY2009/10	Autumn
20100331	2010-03-31	2010	1	3	March	2010-03	31	Wednesday	0	FY2009/10	Autumn
20100401	2010-04-01	2010	2	4	April	2010-04	1	Thursday	0	FY2010/11	Autumn
20100402	2010-04-02	2010	2	4	April	2010-04	2	Friday	0	FY2010/11	Autumn
20100403	2010-04-03	2010	2	4	April	2010-04	3	Saturday	1	FY2010/11	Autumn
20100404	2010-04-04	2010	2	4	April	2010-04	4	Sunday	1	FY2010/11	Autumn
20100405	2010-04-05	2010	2	4	April	2010-04	5	Monday	0	FY2010/11	Autumn
20100406	2010-04-06	2010	2	4	April	2010-04	6	Tuesday	0	FY2010/11	Autumn
20100407	2010-04-07	2010	2	4	April	2010-04	7	Wednesday	0	FY2010/11	Autumn
20100408	2010-04-08	2010	2	4	April	2010-04	8	Thursday	0	FY2010/11	Autumn
20100409	2010-04-09	2010	2	4	April	2010-04	9	Friday	0	FY2010/11	Autumn
20100410	2010-04-10	2010	2	4	April	2010-04	10	Saturday	1	FY2010/11	Autumn
20100411	2010-04-11	2010	2	4	April	2010-04	11	Sunday	1	FY2010/11	Autumn
20100412	2010-04-12	2010	2	4	April	2010-04	12	Monday	0	FY2010/11	Autumn
20100413	2010-04-13	2010	2	4	April	2010-04	13	Tuesday	0	FY2010/11	Autumn
20100414	2010-04-14	2010	2	4	April	2010-04	14	Wednesday	0	FY2010/11	Autumn
20100415	2010-04-15	2010	2	4	April	2010-04	15	Thursday	0	FY2010/11	Autumn
20100416	2010-04-16	2010	2	4	April	2010-04	16	Friday	0	FY2010/11	Autumn
20100417	2010-04-17	2010	2	4	April	2010-04	17	Saturday	1	FY2010/11	Autumn
20100418	2010-04-18	2010	2	4	April	2010-04	18	Sunday	1	FY2010/11	Autumn
20100419	2010-04-19	2010	2	4	April	2010-04	19	Monday	0	FY2010/11	Autumn
20100420	2010-04-20	2010	2	4	April	2010-04	20	Tuesday	0	FY2010/11	Autumn
20100421	2010-04-21	2010	2	4	April	2010-04	21	Wednesday	0	FY2010/11	Autumn
20100422	2010-04-22	2010	2	4	April	2010-04	22	Thursday	0	FY2010/11	Autumn
20100423	2010-04-23	2010	2	4	April	2010-04	23	Friday	0	FY2010/11	Autumn
20100424	2010-04-24	2010	2	4	April	2010-04	24	Saturday	1	FY2010/11	Autumn
20100425	2010-04-25	2010	2	4	April	2010-04	25	Sunday	1	FY2010/11	Autumn
20100426	2010-04-26	2010	2	4	April	2010-04	26	Monday	0	FY2010/11	Autumn
20100427	2010-04-27	2010	2	4	April	2010-04	27	Tuesday	0	FY2010/11	Autumn
20100428	2010-04-28	2010	2	4	April	2010-04	28	Wednesday	0	FY2010/11	Autumn
20100429	2010-04-29	2010	2	4	April	2010-04	29	Thursday	0	FY2010/11	Autumn
20100430	2010-04-30	2010	2	4	April	2010-04	30	Friday	0	FY2010/11	Autumn
20100501	2010-05-01	2010	2	5	May	2010-05	1	Saturday	1	FY2010/11	Autumn
20100502	2010-05-02	2010	2	5	May	2010-05	2	Sunday	1	FY2010/11	Autumn
20100503	2010-05-03	2010	2	5	May	2010-05	3	Monday	0	FY2010/11	Autumn
20100504	2010-05-04	2010	2	5	May	2010-05	4	Tuesday	0	FY2010/11	Autumn
20100505	2010-05-05	2010	2	5	May	2010-05	5	Wednesday	0	FY2010/11	Autumn
20100506	2010-05-06	2010	2	5	May	2010-05	6	Thursday	0	FY2010/11	Autumn
20100507	2010-05-07	2010	2	5	May	2010-05	7	Friday	0	FY2010/11	Autumn
20100508	2010-05-08	2010	2	5	May	2010-05	8	Saturday	1	FY2010/11	Autumn
20100509	2010-05-09	2010	2	5	May	2010-05	9	Sunday	1	FY2010/11	Autumn
20100510	2010-05-10	2010	2	5	May	2010-05	10	Monday	0	FY2010/11	Autumn
20100511	2010-05-11	2010	2	5	May	2010-05	11	Tuesday	0	FY2010/11	Autumn
20100512	2010-05-12	2010	2	5	May	2010-05	12	Wednesday	0	FY2010/11	Autumn
20100513	2010-05-13	2010	2	5	May	2010-05	13	Thursday	0	FY2010/11	Autumn
20100514	2010-05-14	2010	2	5	May	2010-05	14	Friday	0	FY2010/11	Autumn
20100515	2010-05-15	2010	2	5	May	2010-05	15	Saturday	1	FY2010/11	Autumn
20100516	2010-05-16	2010	2	5	May	2010-05	16	Sunday	1	FY2010/11	Autumn
20100517	2010-05-17	2010	2	5	May	2010-05	17	Monday	0	FY2010/11	Autumn
20100518	2010-05-18	2010	2	5	May	2010-05	18	Tuesday	0	FY2010/11	Autumn
20100519	2010-05-19	2010	2	5	May	2010-05	19	Wednesday	0	FY2010/11	Autumn
20100520	2010-05-20	2010	2	5	May	2010-05	20	Thursday	0	FY2010/11	Autumn
20100521	2010-05-21	2010	2	5	May	2010-05	21	Friday	0	FY2010/11	Autumn
20100522	2010-05-22	2010	2	5	May	2010-05	22	Saturday	1	FY2010/11	Autumn
20100523	2010-05-23	2010	2	5	May	2010-05	23	Sunday	1	FY2010/11	Autumn
20100524	2010-05-24	2010	2	5	May	2010-05	24	Monday	0	FY2010/11	Autumn
20100525	2010-05-25	2010	2	5	May	2010-05	25	Tuesday	0	FY2010/11	Autumn
20100526	2010-05-26	2010	2	5	May	2010-05	26	Wednesday	0	FY2010/11	Autumn
20100527	2010-05-27	2010	2	5	May	2010-05	27	Thursday	0	FY2010/11	Autumn
20100528	2010-05-28	2010	2	5	May	2010-05	28	Friday	0	FY2010/11	Autumn
20100529	2010-05-29	2010	2	5	May	2010-05	29	Saturday	1	FY2010/11	Autumn
20100530	2010-05-30	2010	2	5	May	2010-05	30	Sunday	1	FY2010/11	Autumn
20100531	2010-05-31	2010	2	5	May	2010-05	31	Monday	0	FY2010/11	Autumn
20100601	2010-06-01	2010	2	6	June	2010-06	1	Tuesday	0	FY2010/11	Winter
20100602	2010-06-02	2010	2	6	June	2010-06	2	Wednesday	0	FY2010/11	Winter
20100603	2010-06-03	2010	2	6	June	2010-06	3	Thursday	0	FY2010/11	Winter
20100604	2010-06-04	2010	2	6	June	2010-06	4	Friday	0	FY2010/11	Winter
20100605	2010-06-05	2010	2	6	June	2010-06	5	Saturday	1	FY2010/11	Winter
20100606	2010-06-06	2010	2	6	June	2010-06	6	Sunday	1	FY2010/11	Winter
20100607	2010-06-07	2010	2	6	June	2010-06	7	Monday	0	FY2010/11	Winter
20100608	2010-06-08	2010	2	6	June	2010-06	8	Tuesday	0	FY2010/11	Winter
20100609	2010-06-09	2010	2	6	June	2010-06	9	Wednesday	0	FY2010/11	Winter
20100610	2010-06-10	2010	2	6	June	2010-06	10	Thursday	0	FY2010/11	Winter
20100611	2010-06-11	2010	2	6	June	2010-06	11	Friday	0	FY2010/11	Winter
20100612	2010-06-12	2010	2	6	June	2010-06	12	Saturday	1	FY2010/11	Winter
20100613	2010-06-13	2010	2	6	June	2010-06	13	Sunday	1	FY2010/11	Winter
20100614	2010-06-14	2010	2	6	June	2010-06	14	Monday	0	FY2010/11	Winter
20100615	2010-06-15	2010	2	6	June	2010-06	15	Tuesday	0	FY2010/11	Winter
20100616	2010-06-16	2010	2	6	June	2010-06	16	Wednesday	0	FY2010/11	Winter
20100617	2010-06-17	2010	2	6	June	2010-06	17	Thursday	0	FY2010/11	Winter
20100618	2010-06-18	2010	2	6	June	2010-06	18	Friday	0	FY2010/11	Winter
20100619	2010-06-19	2010	2	6	June	2010-06	19	Saturday	1	FY2010/11	Winter
20100620	2010-06-20	2010	2	6	June	2010-06	20	Sunday	1	FY2010/11	Winter
20100621	2010-06-21	2010	2	6	June	2010-06	21	Monday	0	FY2010/11	Winter
20100622	2010-06-22	2010	2	6	June	2010-06	22	Tuesday	0	FY2010/11	Winter
20100623	2010-06-23	2010	2	6	June	2010-06	23	Wednesday	0	FY2010/11	Winter
20100624	2010-06-24	2010	2	6	June	2010-06	24	Thursday	0	FY2010/11	Winter
20100625	2010-06-25	2010	2	6	June	2010-06	25	Friday	0	FY2010/11	Winter
20100626	2010-06-26	2010	2	6	June	2010-06	26	Saturday	1	FY2010/11	Winter
20100627	2010-06-27	2010	2	6	June	2010-06	27	Sunday	1	FY2010/11	Winter
20100628	2010-06-28	2010	2	6	June	2010-06	28	Monday	0	FY2010/11	Winter
20100629	2010-06-29	2010	2	6	June	2010-06	29	Tuesday	0	FY2010/11	Winter
20100630	2010-06-30	2010	2	6	June	2010-06	30	Wednesday	0	FY2010/11	Winter
20100701	2010-07-01	2010	3	7	July	2010-07	1	Thursday	0	FY2010/11	Winter
20100702	2010-07-02	2010	3	7	July	2010-07	2	Friday	0	FY2010/11	Winter
20100703	2010-07-03	2010	3	7	July	2010-07	3	Saturday	1	FY2010/11	Winter
20100704	2010-07-04	2010	3	7	July	2010-07	4	Sunday	1	FY2010/11	Winter
20100705	2010-07-05	2010	3	7	July	2010-07	5	Monday	0	FY2010/11	Winter
20100706	2010-07-06	2010	3	7	July	2010-07	6	Tuesday	0	FY2010/11	Winter
20100707	2010-07-07	2010	3	7	July	2010-07	7	Wednesday	0	FY2010/11	Winter
20100708	2010-07-08	2010	3	7	July	2010-07	8	Thursday	0	FY2010/11	Winter
20100709	2010-07-09	2010	3	7	July	2010-07	9	Friday	0	FY2010/11	Winter
20100710	2010-07-10	2010	3	7	July	2010-07	10	Saturday	1	FY2010/11	Winter
20100711	2010-07-11	2010	3	7	July	2010-07	11	Sunday	1	FY2010/11	Winter
20100712	2010-07-12	2010	3	7	July	2010-07	12	Monday	0	FY2010/11	Winter
20100713	2010-07-13	2010	3	7	July	2010-07	13	Tuesday	0	FY2010/11	Winter
20100714	2010-07-14	2010	3	7	July	2010-07	14	Wednesday	0	FY2010/11	Winter
20100715	2010-07-15	2010	3	7	July	2010-07	15	Thursday	0	FY2010/11	Winter
20100716	2010-07-16	2010	3	7	July	2010-07	16	Friday	0	FY2010/11	Winter
20100717	2010-07-17	2010	3	7	July	2010-07	17	Saturday	1	FY2010/11	Winter
20100718	2010-07-18	2010	3	7	July	2010-07	18	Sunday	1	FY2010/11	Winter
20100719	2010-07-19	2010	3	7	July	2010-07	19	Monday	0	FY2010/11	Winter
20100720	2010-07-20	2010	3	7	July	2010-07	20	Tuesday	0	FY2010/11	Winter
20100721	2010-07-21	2010	3	7	July	2010-07	21	Wednesday	0	FY2010/11	Winter
20100722	2010-07-22	2010	3	7	July	2010-07	22	Thursday	0	FY2010/11	Winter
20100723	2010-07-23	2010	3	7	July	2010-07	23	Friday	0	FY2010/11	Winter
20100724	2010-07-24	2010	3	7	July	2010-07	24	Saturday	1	FY2010/11	Winter
20100725	2010-07-25	2010	3	7	July	2010-07	25	Sunday	1	FY2010/11	Winter
20100726	2010-07-26	2010	3	7	July	2010-07	26	Monday	0	FY2010/11	Winter
20100727	2010-07-27	2010	3	7	July	2010-07	27	Tuesday	0	FY2010/11	Winter
20100728	2010-07-28	2010	3	7	July	2010-07	28	Wednesday	0	FY2010/11	Winter
20100729	2010-07-29	2010	3	7	July	2010-07	29	Thursday	0	FY2010/11	Winter
20100730	2010-07-30	2010	3	7	July	2010-07	30	Friday	0	FY2010/11	Winter
20100731	2010-07-31	2010	3	7	July	2010-07	31	Saturday	1	FY2010/11	Winter
20100801	2010-08-01	2010	3	8	August	2010-08	1	Sunday	1	FY2010/11	Winter
20100802	2010-08-02	2010	3	8	August	2010-08	2	Monday	0	FY2010/11	Winter
20100803	2010-08-03	2010	3	8	August	2010-08	3	Tuesday	0	FY2010/11	Winter
20100804	2010-08-04	2010	3	8	August	2010-08	4	Wednesday	0	FY2010/11	Winter
20100805	2010-08-05	2010	3	8	August	2010-08	5	Thursday	0	FY2010/11	Winter
20100806	2010-08-06	2010	3	8	August	2010-08	6	Friday	0	FY2010/11	Winter
20100807	2010-08-07	2010	3	8	August	2010-08	7	Saturday	1	FY2010/11	Winter
20100808	2010-08-08	2010	3	8	August	2010-08	8	Sunday	1	FY2010/11	Winter
20100809	2010-08-09	2010	3	8	August	2010-08	9	Monday	0	FY2010/11	Winter
20100810	2010-08-10	2010	3	8	August	2010-08	10	Tuesday	0	FY2010/11	Winter
20100811	2010-08-11	2010	3	8	August	2010-08	11	Wednesday	0	FY2010/11	Winter
20100812	2010-08-12	2010	3	8	August	2010-08	12	Thursday	0	FY2010/11	Winter
20100813	2010-08-13	2010	3	8	August	2010-08	13	Friday	0	FY2010/11	Winter
20100814	2010-08-14	2010	3	8	August	2010-08	14	Saturday	1	FY2010/11	Winter
20100815	2010-08-15	2010	3	8	August	2010-08	15	Sunday	1	FY2010/11	Winter
20100816	2010-08-16	2010	3	8	August	2010-08	16	Monday	0	FY2010/11	Winter
20100817	2010-08-17	2010	3	8	August	2010-08	17	Tuesday	0	FY2010/11	Winter
20100818	2010-08-18	2010	3	8	August	2010-08	18	Wednesday	0	FY2010/11	Winter
20100819	2010-08-19	2010	3	8	August	2010-08	19	Thursday	0	FY2010/11	Winter
20100820	2010-08-20	2010	3	8	August	2010-08	20	Friday	0	FY2010/11	Winter
20100821	2010-08-21	2010	3	8	August	2010-08	21	Saturday	1	FY2010/11	Winter
20100822	2010-08-22	2010	3	8	August	2010-08	22	Sunday	1	FY2010/11	Winter
20100823	2010-08-23	2010	3	8	August	2010-08	23	Monday	0	FY2010/11	Winter
20100824	2010-08-24	2010	3	8	August	2010-08	24	Tuesday	0	FY2010/11	Winter
20100825	2010-08-25	2010	3	8	August	2010-08	25	Wednesday	0	FY2010/11	Winter
20100826	2010-08-26	2010	3	8	August	2010-08	26	Thursday	0	FY2010/11	Winter
20100827	2010-08-27	2010	3	8	August	2010-08	27	Friday	0	FY2010/11	Winter
20100828	2010-08-28	2010	3	8	August	2010-08	28	Saturday	1	FY2010/11	Winter
20100829	2010-08-29	2010	3	8	August	2010-08	29	Sunday	1	FY2010/11	Winter
20100830	2010-08-30	2010	3	8	August	2010-08	30	Monday	0	FY2010/11	Winter
